X - coordinate,Y - coordinate,Time
113.7495131,101.7370131,1.54
114.4718905,102.3038905,1.55
115.1922702,102.8677702,1.56
115.9106171,103.4286171,1.57
116.6268956,103.9863956,1.58
117.3410705,104.5410705,1.59
118.0531064,105.0926064,1.6
118.762968,105.640968,1.61
119.4706198,106.1861198,1.62
120.1760266,106.7280266,1.63
120.8791529,107.2666529,1.64
121.5799635,107.8019635,1.65
122.278423,108.333923,1.66
122.974496,108.862496,1.67
123.6681471,109.3876471,1.68
124.359341,109.909341,1.69
125.0480424,110.4275424,1.7
125.7342159,110.9422159,1.71
126.4178261,111.4533261,1.72
127.0988377,111.9608377,1.73
127.7772153,112.4647153,1.74
128.4529236,112.9649236,1.75
129.1259272,113.4614272,1.76
129.7961908,113.9541908,1.77
130.4636789,114.4431789,1.78
131.1283564,114.9283564,1.79
131.7901877,115.4096877,1.8
132.4491376,115.8871376,1.81
133.1051706,116.3606706,1.82
133.7582515,116.8302515,1.83
134.4083448,117.2958448,1.84
135.0554153,117.7574153,1.85
135.6994275,118.2149275,1.86
136.3403462,118.6683462,1.87
136.9781359,119.1176359,1.88
137.6127613,119.5627613,1.89
138.244187,120.003687,1.9
138.8723777,120.4403777,1.91
139.4972981,120.8727981,1.92
140.1189127,121.3009127,1.93
140.7371862,121.7246862,1.94
141.3520833,122.1440833,1.95
141.9635687,122.5590687,1.96
142.5716068,122.9696068,1.97
143.1761625,123.3756625,1.98
143.7772003,123.7772003,1.99
144.3746849,124.1741849,2
144.968581,124.566581,2.01
145.5588531,124.9543531,2.02
146.1454659,125.3374659,2.03
146.7283841,125.7158841,2.04
147.3075724,126.0895724,2.05
147.8829952,126.4584952,2.06
148.4546174,126.8226174,2.07
149.0224035,127.1819035,2.08
149.5863182,127.5363182,2.09
150.1463262,127.8858262,2.1
150.702392,128.230392,2.11
151.2544804,128.5699804,2.12
151.8025559,128.9045559,2.13
152.3465832,129.2340832,2.14
152.886527,129.558527,2.15
153.4223519,129.8778519,2.16
153.9540225,130.1920225,2.17
154.4815036,130.5010036,2.18
155.0047597,130.8047597,2.19
155.5237554,131.1032554,2.2
156.0384555,131.3964555,2.21
156.5488245,131.6843245,2.22
157.0548272,131.9668272,2.23
157.5564281,132.2439281,2.24
158.053592,132.515592,2.25
158.5462833,132.7817833,2.26
159.0344669,133.0424669,2.27
159.5181073,133.2976073,2.28
159.9971692,133.5471692,2.29
160.4716173,133.7911173,2.3
160.9414161,134.0294161,2.31
161.4065303,134.2620303,2.32
161.8669246,134.4889246,2.33
162.3225635,134.7100635,2.34
162.7734119,134.9254119,2.35
163.2194342,135.1349342,2.36
163.6605952,135.3385952,2.37
164.0968594,135.5363594,2.38
164.5281916,135.7281916,2.39
164.9545564,135.9140564,2.4
165.3759184,136.0939184,2.41
165.7922422,136.2677422,2.42
166.2034926,136.4354926,2.43
166.6096341,136.5971341,2.44
167.0106314,136.7526314,2.45
167.4064492,136.9019492,2.46
167.797052,137.045052,2.47
168.1824046,137.1819046,2.48
168.5624715,137.3124715,2.49
168.9372175,137.4367175,2.5
169.3066071,137.5546071,2.51
169.6706051,137.6661051,2.52
170.029176,137.771176,2.53
170.3822845,137.8697845,2.54
170.7298952,137.9618952,2.55
171.0719729,138.0474729,2.56
171.408482,138.126482,2.57
171.7393874,138.1988874,2.58
172.0646536,138.2646536,2.59
172.3842452,138.3237452,2.6
172.698127,138.376127,2.61
173.0062635,138.4217635,2.62
173.3086194,138.4606194,2.63
173.6051593,138.4926593,2.64
173.895848,138.517848,2.65
174.18065,138.53615,2.66
174.4595299,138.5475299,2.67
174.7324525,138.5519525,2.68
174.9993824,138.5493824,2.69
175.2602842,138.5397842,2.7
175.5151225,138.5231225,2.71
175.7638621,138.4993621,2.72
176.0064675,138.4684675,2.73
176.2429033,138.4304033,2.74
176.4731344,138.3851344,2.75
176.6971252,138.3326252,2.76
176.9148404,138.2728404,2.77
177.1262447,138.2057447,2.78
177.3313027,138.1313027,2.79
177.5299791,138.0494791,2.8
177.7222385,137.9602385,2.81
177.9080455,137.8635455,2.82
178.0873649,137.7593649,2.83
178.2601611,137.6476611,2.84
178.426399,137.528399,2.85
178.5860431,137.4015431,2.86
178.739058,137.267058,2.87
178.8854085,137.1249085,2.88
179.0250592,136.9750592,2.89
179.1579746,136.8174746,2.9
179.2841195,136.6521195,2.91
179.4034585,136.4789585,2.92
179.5159563,136.2979563,2.93
179.6215774,136.1090774,2.94
179.7202865,135.9122865,2.95
179.8120484,135.7075484,2.96
179.8968275,135.4948275,2.97
179.9745887,135.2740887,2.98
180.0452964,135.0452964,2.99
180.1089154,134.8084154,3
180.1654103,134.5634103,3.01
180.2147457,134.3102457,3.02
180.2568863,134.0488863,3.03
180.2917968,133.7792968,3.04
180.3194417,133.5014417,3.05
180.3397857,133.2152857,3.06
180.3527936,132.9207936,3.07
180.3584298,132.6179298,3.08
180.3566591,132.3066591,3.09
180.3474461,131.9869461,3.1
180.3307554,131.6587554,3.11
180.3065517,131.3220517,3.12
180.2747997,130.9767997,3.13
180.2354639,130.6229639,3.14
180.1885091,130.2605091,3.15
180.1338998,129.8893998,3.16
180.0716008,129.5096008,3.17
180.0015766,129.1210766,3.18
179.9237919,128.7237919,3.19
179.8382113,128.3177113,3.2
179.7447996,127.9027996,3.21
179.6435213,127.4790213,3.22
179.534341,127.046341,3.23
179.4172235,126.6047235,3.24
179.2921334,126.1541334,3.25
179.1590353,125.6945353,3.26
179.0178938,125.2258938,3.27
178.8686737,124.7481737,3.28
178.7113394,124.2613394,3.29
178.5458558,123.7653558,3.3
178.3721875,123.2601875,3.31
178.190299,122.745799,3.32
178.000155,122.222155,3.33
177.8017202,121.6892202,3.34
177.5949593,121.1469593,3.35
177.3798368,120.5953368,3.36
177.1563174,120.0343174,3.37
176.9243657,119.4638657,3.38
176.6839465,118.8839465,3.39
176.4350242,118.2945242,3.4
176.1775637,117.6955637,3.41
175.9115295,117.0870295,3.42
175.6368863,116.4688863,3.43
175.3535987,115.8410987,3.44
175.0616314,115.2036314,3.45
174.7609489,114.5564489,3.46
174.4515161,113.8995161,3.47
174.1332974,113.2327974,3.48
173.8062576,112.5562576,3.49
173.4703612,111.8698612,3.5
173.125573,111.173573,3.51
172.7718576,110.4673576,3.52
172.4091796,109.7511796,3.53
172.0375036,109.0250036,3.54
171.6567944,108.2887944,3.55
171.2670165,107.5425165,3.56
170.8681346,106.7861346,3.57
170.4601134,106.0196134,3.58
170.0429174,105.2429174,3.59
169.6165114,104.4560114,3.6
169.18086,103.65886,3.61
168.7359278,102.8514278,3.62
168.2816794,102.0336794,3.63
167.8180796,101.2055796,3.64
167.3450929,100.3670929,3.65
166.862684,99.51818405,3.66
166.3708176,98.65881762,3.67
165.8694583,97.78895829,3.68
165.3585707,96.9085707,3.69
164.8381195,96.01761948,3.7
164.3080693,95.11606929,3.71
163.7683848,94.20388477,3.72
163.2190306,93.28103057,3.73
162.6599713,92.34747132,3.74
162.0911717,91.40317168,3.75
161.5125963,90.44809629,3.76
160.9242098,89.48220979,3.77
160.3259768,88.50547683,3.78
159.7178621,87.51786205,3.79
159.0998301,86.5193301,3.8
158.4718456,85.50984562,3.81
157.8338733,84.48937326,3.82
157.1858777,83.45787766,3.83
156.5278235,82.41532347,3.84
155.8596753,81.36167532,3.85
155.1813979,80.29689787,3.86
154.4929558,79.22095576,3.87
153.7943136,78.13381364,3.88
153.0854361,77.03543615,3.89
152.3662879,75.92578793,3.9
151.6368336,74.80483362,3.91
150.8970379,73.67253789,3.92
150.1468654,72.52886536,3.93
149.3862807,71.37378068,3.94
148.6152485,70.2072485,3.95
147.8337335,69.02923346,3.96
147.0417002,67.83970021,3.97
146.2391134,66.63861339,3.98
145.4259376,65.42593764,3.99
144.6021376,64.20163762,4
143.767678,62.96567796,4.01
142.9225233,61.71802331,4.02
142.0666383,60.45863832,4.03
141.1999876,59.18748762,4.04
140.3225359,57.90453587,4.05
139.4342477,56.60974771,4.06
138.5350878,55.30308778,4.07
137.6250207,53.98452073,4.08
136.7040112,52.6540112,4.09
135.7720238,51.31152384,4.1
134.8290233,49.95702329,4.11
133.8749742,48.59047419,4.12
132.9098412,47.2118412,4.13
131.933589,45.82108896,4.14
130.9461821,44.4181821,4.15
129.9475853,43.00308528,4.16
128.9377631,41.57576314,4.17
127.9166803,40.13618032,4.18
126.8843015,38.68430148,4.19
125.8405912,37.22009124,4.2
124.7855143,35.74351427,4.21
123.7190352,34.2545352,4.22
122.6411187,32.75311867,4.23
121.5517293,31.23922934,4.24
120.4508318,29.71283185,4.25
119.3383908,28.17389084,4.26
118.214371,26.62237095,4.27
117.0787368,25.05823684,4.28
115.9314531,23.48145314,4.29
114.7724845,21.8919845,4.3
113.6017956,20.28979557,4.31
112.419351,18.67485098,4.32
111.2251154,17.04711539,4.33
110.0190534,15.40655344,4.34
108.8011298,13.75312978,4.35
107.571309,12.08680904,4.36
106.3295559,10.40755588,4.37
105.0758349,8.715334928,4.38
103.8101108,7.010110844,4.39
102.5323483,5.291848266,4.4
101.2425118,3.56051184,4.41
99.94056621,1.816066211,4.42
98.62647602,0.058476022,4.43
97.30020592,-1.71229408,4.44
